# id, p_deg, t_deg, camPosX, camPosY, camPosZ, camEulerX_deg, camEulerY_deg, camEulerZ_deg
1575, -11.572650, -4.793614, -0.009376, 1.085086, -0.317623, 357.045200, 357.690900, 359.986700
1576, 7.600267, -4.786212, -0.013898, 1.054996, -0.304535, 4.257765, 356.761100, 359.992100
1577, 19.234010, 11.112270, -0.019987, 1.091827, -0.297642, 355.620800, 355.473300, 0.001018
1578, -22.057050, -4.464236, -0.011451, 1.072863, -0.311798, 0.086279, 357.249100, 359.993600
1579, 5.984736, 4.195043, -0.014374, 1.081254, -0.302142, 358.164000, 356.682300, 0.002181
1580, 23.657200, -3.611489, -0.020932, 1.066249, -0.307921, 1.684297, 355.060200, 0.000632
1581, 21.164520, -4.800000, -0.027470, 1.053738, -0.305095, 4.602941, 353.603100, 359.989700
1582, -27.178650, 1.434064, -0.017935, 1.070816, -0.301625, 0.619013, 355.871400, 0.005488
1583, -24.975200, 11.543420, -0.010864, 1.108036, -0.305524, 351.826800, 357.456800, 359.989800
1584, 27.991170, -4.799459, -0.016632, 1.078079, -0.315068, 358.883000, 355.952100, 0.007288
1585, -25.546220, 12.175450, -0.009504, 1.100641, -0.300078, 353.623600, 357.823200, 359.992700
1586, -27.971370, 12.424160, -0.003851, 1.120427, -0.311765, 348.879400, 359.074800, 359.976200
1587, 20.465500, -0.131124, -0.009572, 1.090119, -0.313806, 356.084900, 357.680000, 0.011176
1588, -27.697350, 11.991380, -0.002089, 1.108558, -0.304484, 351.697900, 359.513200, 359.985700
1589, -27.799270, 0.447276, 0.004812, 1.088457, -0.311689, 356.479900, 1.156559, 359.990100
1590, -7.728962, 1.285471, 0.009763, 1.077601, -0.304583, 359.040500, 2.277212, -0.005176
1591, -27.135570, -1.168566, 0.019965, 1.070113, -0.305504, 0.790949, 4.666313, -0.000475
1592, -27.999500, 13.195980, 0.027243, 1.105859, -0.302804, 352.368300, 6.286622, 359.992900
1593, 18.889020, -4.799990, 0.019071, 1.079553, -0.315633, 358.465400, 4.649699, 0.009389
1594, 26.865820, 13.170900, 0.011744, 1.102854, -0.300135, 353.135700, 2.689627, 0.008317
1595, 20.798790, -4.800000, 0.004429, 1.077843, -0.314034, 358.897500, 1.074571, 0.008381
1596, -16.261380, 10.888650, 0.010953, 1.098954, -0.300943, 353.963400, 2.517129, 359.993700
1597, 27.996600, -4.675429, 0.003385, 1.074020, -0.312473, 359.844200, 0.816064, 0.005577
1598, 27.994120, 13.198360, -0.004138, 1.101172, -0.299102, 353.475700, 359.055400, 0.005945
1599, -19.781810, 11.166120, 0.002703, 1.120418, -0.314019, 348.875000, 0.656822, 359.964900
1600, 22.159090, 12.571470, -0.007965, 1.124921, -0.315221, 347.766500, 358.056500, 0.061376
1601, 3.098042, 3.057429, -0.008920, 1.097560, -0.312729, 354.323300, 357.847900, 0.005450
1602, 27.849910, 3.177134, -0.014632, 1.087014, -0.306612, 356.828300, 356.560800, 0.011601
1603, -27.887920, 11.334240, -0.006038, 1.110190, -0.306720, 351.314300, 358.579300, 359.983600
1604, -0.053192, 7.905396, -0.004573, 1.109014, -0.311854, 351.609700, 358.900600, -0.004157
1605, 27.430030, 2.742126, -0.012413, 1.090688, -0.309305, 355.964400, 357.048800, 0.013417
1606, 17.104350, 9.667873, -0.018202, 1.105143, -0.306859, 352.527500, 355.720200, 0.011994
1607, 20.896170, 13.171950, -0.023647, 1.123947, -0.314450, 347.996900, 354.269100, 0.025150
1608, 26.064550, -4.798273, -0.029224, 1.085534, -0.319264, 356.996400, 352.784600, 0.011428
1609, 27.842890, -4.799149, -0.036012, 1.055062, -0.306825, 4.259841, 351.580000, -0.005376
1610, -22.691430, -1.771277, -0.028007, 1.058104, -0.302073, 3.567466, 353.557300, 0.018648
1611, 26.729540, 0.770141, -0.036059, 1.072117, -0.305292, 0.315995, 351.621100, -0.002751
1612, 27.999610, -4.799367, -0.043075, 1.059159, -0.309786, 3.339292, 349.838300, -0.004452
1613, -27.980490, 3.386786, -0.034569, 1.077336, -0.303457, 359.092400, 352.021600, 0.001571
1614, -27.982140, 12.190330, -0.026206, 1.112916, -0.308687, 350.659300, 353.805200, 359.985500
1615, 22.499270, 12.930750, -0.031554, 1.126871, -0.318157, 347.284400, 352.252200, 0.039795
1616, -27.887780, 11.427840, -0.019463, 1.123341, -0.316614, 348.147100, 355.236400, 359.940500
1617, 27.992280, -4.799993, -0.027412, 1.070316, -0.312536, 0.623745, 353.418000, 0.003005
1618, 27.721080, -4.787107, -0.034641, 1.052149, -0.305170, 4.942894, 351.950400, 359.987600
1619, 26.868860, -4.798162, -0.046235, 1.051251, -0.306833, 5.172345, 349.239700, 359.967800
1620, 6.676388, 13.199850, -0.044474, 1.092645, -0.299029, 355.624600, 349.955400, 359.993800
1621, 27.995870, 11.118170, -0.046715, 1.119042, -0.317743, 349.257300, 348.632100, 0.020967
1622, -26.076170, 13.182470, -0.035147, 1.126884, -0.318243, 347.301000, 351.381700, 359.942000
1623, -1.941870, 13.199910, -0.027942, 1.128485, -0.318255, 346.894600, 353.129300, 359.941400
1624, 27.929280, 13.200000, -0.039803, 1.128276, -0.319727, 346.941600, 350.195900, 0.076864
1625, 9.962048, 2.394057, -0.040438, 1.097100, -0.316828, 354.394400, 350.165500, 0.004234
1626, -27.887900, 10.483980, -0.031676, 1.107409, -0.308293, 351.970300, 352.537700, 359.978600
1627, -27.907760, 13.200000, -0.021680, 1.124673, -0.314663, 347.816000, 354.739900, 359.964100
1628, -24.276640, -4.799274, -0.014476, 1.085838, -0.317962, 356.907100, 356.432000, 359.990000
1629, -27.994330, 13.178550, -0.007297, 1.105296, -0.301145, 352.437700, 358.321400, 359.990300
1630, 27.998920, -4.783988, -0.013547, 1.078573, -0.314600, 358.733900, 356.707600, 0.008422
1631, -27.970310, 13.141470, -0.005983, 1.102512, -0.299743, 353.203700, 358.631200, 359.992200
1632, -23.462060, -3.919619, 0.001142, 1.079180, -0.313542, 358.621600, 0.276719, 359.991600
1633, 26.711160, 11.382500, -0.006295, 1.101266, -0.301373, 353.420000, 358.550000, 0.007584
1634, -20.971600, 13.199990, 0.000266, 1.125224, -0.314127, 347.684600, 0.065287, 359.971600
1635, 0.190448, 1.602603, 0.000083, 1.095754, -0.314086, 354.746800, 0.020171, 0.000700
1636, -22.558990, 13.153190, 0.006928, 1.114188, -0.306390, 350.344000, 1.628558, 359.984000
1637, 17.969190, 12.930230, -0.000883, 1.126912, -0.315775, 347.273900, 359.783100, 0.046117
1638, -1.847502, 8.183717, 0.000278, 1.117100, -0.316394, 349.657500, 0.068424, 359.992300
1639, 27.999990, 11.201630, -0.010596, 1.116965, -0.311698, 349.693900, 357.454000, 0.055269
1640, -22.720780, 3.347003, -0.003248, 1.096017, -0.311005, 354.702100, 359.221900, 359.988800
1641, 28.000000, -0.472421, -0.010109, 1.075099, -0.306052, 359.625900, 357.627900, 0.004505
1642, -27.759320, -4.785442, -0.002277, 1.056822, -0.304582, 3.886657, 359.468400, 0.006694
1643, -25.076010, 13.199460, 0.005868, 1.106431, -0.301598, 352.205100, 1.352785, 359.993200
1644, 27.996240, -1.883932, -0.001709, 1.084955, -0.313659, 357.283500, 359.585600, 0.011109
1645, 27.998430, -4.790395, -0.005995, 1.061371, -0.306843, 2.822899, 358.588300, -0.001278
1646, 27.999500, 12.955900, -0.013182, 1.095745, -0.296929, 354.694400, 357.019400, 0.002932
1647, -3.068819, -3.209159, -0.007963, 1.077954, -0.312023, 358.902800, 358.084600, 359.989700
1648, -27.999790, -3.376746, -0.000920, 1.059553, -0.303696, 3.241451, 359.785900, 0.007328
1649, 27.994660, -4.800000, -0.011498, 1.053154, -0.303515, 4.736722, 357.330700, 359.981500
1650, 19.906660, 0.765836, -0.019319, 1.068956, -0.301982, 1.054088, 355.548000, 359.993700
1651, 27.999270, -4.581797, -0.027455, 1.059627, -0.307367, 3.231826, 353.547100, 359.994000
1652, -27.986390, 6.096433, -0.019652, 1.085137, -0.301326, 357.254500, 355.483500, -0.001813
1653, -27.991400, 13.179220, -0.011962, 1.119816, -0.310778, 348.997600, 357.139000, 359.981300
1654, -27.877500, -4.753716, -0.004968, 1.084634, -0.317285, 357.309100, 358.777700, 359.991200
1655, -27.995960, 0.681836, 0.003460, 1.071821, -0.302801, 0.385170, 0.801384, 0.002092
1656, 27.999430, -4.778068, -0.003931, 1.061505, -0.306282, 2.792251, 359.076500, -0.003126
1657, -27.767840, 12.781860, 0.003231, 1.097082, -0.297507, 354.385600, 0.732932, -0.003593
1658, 27.981990, 13.151320, -0.003566, 1.125631, -0.314527, 347.586700, 359.132000, 0.029070
1659, -27.869880, -4.466441, 0.003143, 1.086881, -0.317828, 356.674600, 0.775402, 359.988800
1660, 17.764050, 8.391559, -0.005398, 1.100484, -0.305422, 353.611100, 358.735900, 0.011894
1661, -27.999790, -4.716095, 0.000134, 1.079988, -0.314312, 358.428200, 0.032817, 359.991900
1662, 11.231760, 8.292755, -0.006833, 1.099636, -0.305067, 353.836400, 358.402300, 0.010458
1663, 27.970660, 13.200000, -0.013894, 1.122784, -0.312883, 348.278700, 356.647400, 0.026599
1664, 27.919640, 12.676380, -0.023935, 1.127292, -0.317906, 347.180900, 354.113100, 0.072457
1665, 27.687150, -4.799010, -0.030631, 1.085496, -0.319625, 356.907000, 352.429300, 0.016322
1666, -28.000000, -4.790124, -0.025737, 1.055010, -0.305491, 4.241985, 353.993600, 0.007965
1667, 24.937370, 13.044840, -0.032835, 1.093379, -0.297800, 355.257900, 352.585300, 0.002009
1668, 27.999620, -4.799865, -0.037030, 1.074484, -0.315730, 359.688200, 351.021600, 0.006700
1669, 13.243890, 13.081380, -0.042344, 1.101430, -0.303059, 353.385500, 350.273700, 0.009322
1670, -27.964070, 13.197130, -0.031977, 1.126467, -0.317248, 347.388900, 352.181600, 359.966600
1671, 25.606860, 13.196860, -0.041429, 1.129184, -0.320976, 346.718400, 349.749400, 0.075584
1672, -12.107190, 12.646740, -0.030343, 1.126804, -0.318162, 347.301300, 352.548600, 359.932400
1673, -27.276840, 13.199730, -0.017057, 1.127485, -0.316293, 347.133500, 355.829400, 359.916000
1674, 28.000000, 12.492130, -0.028909, 1.126010, -0.317536, 347.495100, 352.912700, 0.070384
1675, -24.353810, -4.674852, -0.021313, 1.084396, -0.317834, 357.194600, 354.757600, 359.991600
1676, -5.656288, 5.747184, -0.017561, 1.087092, -0.302890, 356.743700, 355.937000, -0.004122
1677, 27.999010, -3.092695, -0.024065, 1.069381, -0.308717, 0.938103, 354.306800, 0.001899
1678, -27.608270, 13.199390, -0.017048, 1.102471, -0.300235, 353.112100, 356.097000, 359.993100
1679, 28.000000, -4.799956, -0.022887, 1.078364, -0.315522, 358.693900, 354.427300, 0.009556
1680, 18.540650, 12.713270, -0.030440, 1.101923, -0.301844, 353.305600, 353.009600, 0.008017
1681, 26.221600, 3.303373, -0.036105, 1.096367, -0.314081, 354.634700, 351.302400, 0.017575
1682, -27.999510, -4.449819, -0.029586, 1.063679, -0.308973, 2.290756, 353.004900, 0.000884
1683, 25.911150, -4.572104, -0.037551, 1.052713, -0.305469, 4.843604, 351.273800, 359.984300
1684, 27.732500, 0.534946, -0.046147, 1.068164, -0.305467, 1.240273, 349.317900, 359.992900
1685, -28.000000, 13.200000, -0.037956, 1.109391, -0.306530, 351.486900, 351.143200, 359.988800
1686, -27.857910, 13.186520, -0.027443, 1.128095, -0.318088, 346.984200, 353.255600, 359.954900
1687, -25.227610, 10.541200, -0.017060, 1.121226, -0.316421, 348.661400, 355.825700, 359.954500
1688, -25.505170, 10.108930, -0.006530, 1.116006, -0.312695, 349.927600, 358.425700, 359.948100
1689, -19.180110, 12.188070, 0.003814, 1.121404, -0.312924, 348.617500, 0.922540, 359.949700
1690, -25.716900, -3.605824, 0.010452, 1.083539, -0.315259, 357.480200, 2.548680, 359.987100
1691, -22.858840, 12.999320, 0.018290, 1.104922, -0.301541, 352.591800, 4.208610, 359.990800
1692, 10.114040, -4.331062, 0.011769, 1.079051, -0.314149, 358.656900, 2.855139, 0.009382
1693, -20.291870, -4.271621, 0.017541, 1.056006, -0.304274, 4.074873, 4.081273, 0.006550
1694, -27.984590, 7.413367, 0.024785, 1.087369, -0.300821, 356.719400, 5.677948, -0.000860
1695, -27.890730, 3.070011, 0.033223, 1.090777, -0.310998, 355.943900, 7.910781, 359.977800
1696, -9.314579, 11.016690, 0.034400, 1.110525, -0.310152, 351.239500, 8.158585, 359.994200
1697, 27.993590, -4.670305, 0.026127, 1.077398, -0.315275, 359.041400, 6.348239, 0.006796
1698, 19.739790, 13.153670, 0.021821, 1.091206, -0.296694, 355.907100, 4.921453, 0.003527
1699, -25.153400, 11.427780, 0.027939, 1.120209, -0.315048, 348.941400, 6.779124, 359.968100
1700, 27.996470, -4.799973, 0.021003, 1.093349, -0.320781, 355.083200, 5.232333, 0.017248
1701, 13.383650, 11.524620, 0.015270, 1.106152, -0.304574, 352.219200, 3.558332, 0.012470
1702, -26.788900, 13.199840, 0.023804, 1.127317, -0.316919, 347.162300, 5.829661, 359.957100
1703, 26.791960, -4.504655, 0.016175, 1.087118, -0.318477, 356.552500, 3.994233, 0.011410
1704, 2.206556, -2.870185, 0.013518, 1.064187, -0.305661, 2.094730, 3.165274, -0.000437
1705, 27.998910, 9.099705, 0.006184, 1.093801, -0.300444, 355.176000, 1.418809, 0.004302
1706, -17.754560, -4.773836, 0.011412, 1.070503, -0.311221, 0.669983, 2.735147, -0.004105
1707, -27.992870, 12.649180, 0.018997, 1.099133, -0.299404, 353.923800, 4.333341, -0.004926
1708, 27.958170, 12.169620, 0.010360, 1.122893, -0.314369, 348.260700, 2.515628, 0.032637
1709, 8.300514, 10.585900, 0.003976, 1.120266, -0.315092, 348.896700, 0.968517, 0.034463
1710, 5.389870, 13.198600, -0.000661, 1.125347, -0.314179, 347.656300, 359.838500, 0.042059
1711, -13.369600, 6.330007, 0.004883, 1.107666, -0.313370, 351.929500, 1.182055, 359.984000
1712, -5.871760, 10.624550, 0.008470, 1.112408, -0.309392, 350.790900, 2.015672, 359.983600
1713, -14.251160, 2.415283, 0.013675, 1.092516, -0.310896, 355.529700, 3.272269, 359.987400
1714, -26.714290, -4.187214, 0.019434, 1.062671, -0.306887, 2.523186, 4.568438, 0.000693
1715, 27.977310, 9.139310, 0.012294, 1.091974, -0.299555, 355.624700, 2.809042, 0.003297
1716, 27.799600, 13.192880, 0.004975, 1.122852, -0.312534, 348.262900, 1.199147, 0.023598
1717, 21.841670, 1.060825, -0.001030, 1.094376, -0.314227, 355.072300, 359.749500, 0.010816
1718, 26.898830, 12.885520, -0.008462, 1.112789, -0.305960, 350.681000, 358.014500, 0.015322
1719, -27.674420, -4.799979, -0.001485, 1.080844, -0.315290, 358.230400, 359.637900, 359.991500
1720, -24.908300, 3.606136, 0.004720, 1.077043, -0.301291, 359.162400, 1.086798, -0.001718
1721, -28.000000, 7.620657, 0.012714, 1.098600, -0.305897, 354.088600, 2.980504, 359.988200
1722, 27.183570, 13.197780, 0.004555, 1.122142, -0.312105, 348.435100, 1.095848, 0.026157
1723, -27.999880, 13.175270, 0.014430, 1.128737, -0.317387, 346.826400, 3.549602, 359.933000
1724, 27.912590, 13.128170, 0.001328, 1.128348, -0.316583, 346.922100, 0.323779, 0.082163
1725, 26.886760, 13.193870, -0.011266, 1.128089, -0.316429, 346.985500, 357.237800, 0.086234
1726, 5.833114, 11.143720, -0.013610, 1.122027, -0.315475, 348.467400, 356.679700, 0.019677
1727, -27.829790, 12.771450, -0.001533, 1.124412, -0.314081, 347.884900, 359.629200, 359.935200
1728, 12.762410, -4.799828, -0.007096, 1.084512, -0.317151, 357.171800, 358.254900, 0.012654
1729, 27.999710, 13.199390, -0.015224, 1.104673, -0.301158, 352.586700, 356.500300, 0.009300
1730, -27.244200, 0.577553, -0.006937, 1.089069, -0.311776, 356.331600, 358.333100, 359.987900
1731, -27.974120, 12.504290, 0.000359, 1.110918, -0.305252, 351.129400, 0.084365, 359.986000
1732, -7.620486, 8.307261, 0.005143, 1.112489, -0.313351, 350.774300, 1.245132, 359.969000
1733, 19.639690, -4.485217, -0.000794, 1.073220, -0.311725, 0.013963, 359.809100, 0.002476
1734, -27.685990, 10.645040, 0.006685, 1.096675, -0.299675, 354.499500, 1.529194, 359.993800
1735, 27.753600, -3.205673, 0.000687, 1.084190, -0.313951, 357.459000, 0.166413, 0.011266
1736, -27.988690, 12.942900, 0.008133, 1.107498, -0.302807, 351.935400, 1.883829, 359.989400
1737, 27.999990, -4.435234, 0.000832, 1.079762, -0.314407, 358.481000, 0.202069, 0.008464
1738, 25.944220, -4.094961, -0.005351, 1.056518, -0.303639, 3.954421, 358.756400, 359.992500
1739, 17.534990, -4.775700, -0.014505, 1.052137, -0.303196, 4.974975, 356.638500, 359.977500
1740, 27.998340, 13.174610, -0.023029, 1.092801, -0.296151, 355.582600, 354.818600, -0.001414
1741, 27.848570, -4.799640, -0.027867, 1.074457, -0.314418, 359.772900, 353.256700, 0.005321
1742, -4.298520, -3.197342, -0.024090, 1.058725, -0.304355, 3.453514, 354.401200, 0.005746
1743, -27.999990, -3.077802, -0.010059, 1.058668, -0.302985, 3.459677, 357.668600, 0.022976
1744, -27.471730, -4.800000, 0.002054, 1.054104, -0.303806, 4.520090, 0.477330, 0.020212
1745, -17.576840, 8.843699, 0.008706, 1.089208, -0.298664, 356.335200, 1.982915, 0.000694
1746, -27.999930, -4.799994, 0.015011, 1.069334, -0.311005, 0.971503, 3.592442, -0.002555
1747, -27.988620, -4.799989, 0.022455, 1.053000, -0.304368, 4.781597, 5.220732, 0.012243
1748, 27.196100, 11.946530, 0.014692, 1.092058, -0.296325, 355.680900, 3.313194, 0.001177
1749, 27.822280, 13.015140, 0.007072, 1.124035, -0.313645, 348.011400, 1.712348, 0.025721
1750, 22.271710, 12.876520, -0.003362, 1.128188, -0.317126, 346.972200, 359.171400, 0.073500
1751, -5.646321, 12.660340, 0.001297, 1.126594, -0.316048, 347.355600, 0.318395, 359.958700
1752, 11.801420, -4.799998, -0.004366, 1.084749, -0.317117, 357.104800, 358.926000, 0.013824
1753, 27.999370, -4.799986, -0.010285, 1.054812, -0.304248, 4.293503, 357.604600, 359.994200
1754, 16.066830, -4.793678, -0.015949, 1.051081, -0.302816, 5.195633, 356.310300, 359.980500
1755, 27.996940, 9.867633, -0.024262, 1.089359, -0.298284, 356.384500, 354.496800, -0.001701
1756, 25.663260, -3.188925, -0.029560, 1.074275, -0.312149, 359.853000, 352.918600, 0.004576
1757, -12.826180, 11.142720, -0.024667, 1.100552, -0.302499, 353.610800, 354.310900, 359.994200
1758, 27.658330, 13.199990, -0.029445, 1.125150, -0.315972, 347.709000, 352.831400, 0.027657
1759, 27.998510, 13.200000, -0.039081, 1.129079, -0.320470, 346.744000, 350.339800, 0.073697
1760, 27.860970, 11.714930, -0.051117, 1.123187, -0.320694, 348.185200, 347.437300, 0.055813
1761, -19.028140, 8.511765, -0.042046, 1.112358, -0.316470, 350.807000, 349.798600, 359.970500
1762, 25.009670, -4.799999, -0.047523, 1.072289, -0.316263, 0.248998, 348.512300, 0.006892
1763, -27.999730, 3.997479, -0.039612, 1.079544, -0.304118, 358.571100, 350.852000, -0.000239
1764, 27.313400, 13.199510, -0.043924, 1.115814, -0.311440, 349.955800, 349.571800, 0.012078
1765, -20.517220, -4.799865, -0.035585, 1.083320, -0.319471, 357.634800, 351.229100, 359.990600
1766, 25.792100, -4.783363, -0.042451, 1.054869, -0.307825, 4.340536, 350.062000, -0.004717
1767, 19.685010, -4.795499, -0.048689, 1.051160, -0.307245, 5.202762, 348.664000, 359.980000
1768, -27.997080, 13.136150, -0.040436, 1.092360, -0.298191, 355.699500, 350.880900, -0.001300
1769, -27.998350, -1.241723, -0.029409, 1.081906, -0.312619, 358.086700, 352.940900, 359.990100
1770, 11.402740, -3.817792, -0.033390, 1.060358, -0.307036, 3.085008, 352.178500, -0.004548
1771, 27.985820, 3.948633, -0.041016, 1.079553, -0.304497, 358.579300, 350.519300, -0.000869
1772, -27.999060, 12.449070, -0.032370, 1.114566, -0.310117, 350.265200, 352.318500, 359.984000
1773, 14.324810, 13.195490, -0.035892, 1.127991, -0.319190, 347.010200, 351.163900, 0.044202
1774, 28.000000, 13.126940, -0.046741, 1.128642, -0.321625, 346.849900, 348.436500, 0.082661
1775, -24.066120, -4.799056, -0.038552, 1.086622, -0.321092, 356.636000, 350.444600, 359.992700
1776, -27.751750, -4.789805, -0.034198, 1.055210, -0.306589, 4.193944, 352.005900, 0.008590
1777, -27.587540, 12.856310, -0.027078, 1.093292, -0.297201, 355.269300, 353.888700, -0.001690
1778, -27.977110, -4.799566, -0.017208, 1.074310, -0.313375, 359.723100, 355.842600, 359.992900
1779, -27.992570, 13.179700, -0.009999, 1.101392, -0.299491, 353.411300, 357.715400, 359.993200
1780, 27.595010, -3.842796, -0.016368, 1.079087, -0.314093, 358.610400, 356.032500, 0.008989
1781, -26.695090, 13.199930, -0.009269, 1.104235, -0.300795, 352.718500, 357.871000, 359.991700
1782, -27.997510, 13.075220, -0.001359, 1.126444, -0.315214, 347.393100, 359.669200, 359.964900
1783, 28.000000, 12.308390, -0.013074, 1.126324, -0.316924, 347.419800, 356.789200, 0.074676
1784, -27.986150, -2.322702, 0.079682, 1.062773, -0.316696, 2.501630, 18.848720, 0.014667
1785, -26.115210, 12.448030, 0.084758, 1.116886, -0.324592, 349.799800, 20.598920, 359.975800
1786, -27.998520, 3.685703, 0.089972, 1.095227, -0.327941, 354.912400, 22.047510, 359.973800
1787, 26.668910, -4.640091, 0.084529, 1.062742, -0.322115, 2.511256, 20.342730, -0.004246
1788, -2.441688, -4.667606, 0.079160, 1.052158, -0.315517, 4.973140, 18.646840, 359.982200
1789, 27.981430, -4.798925, 0.064904, 1.051673, -0.311384, 5.084643, 15.210780, 359.963900
1790, -27.999830, -4.781741, 0.074512, 1.052061, -0.314497, 4.994224, 17.549090, 0.025339
1791, -27.973190, -4.800000, 0.082537, 1.052140, -0.317300, 4.975745, 19.520380, 0.026163
1792, 25.178450, 3.235389, 0.073485, 1.076781, -0.312217, 359.223500, 17.166030, -0.000330
1793, -1.199964, -3.280358, 0.066364, 1.070790, -0.317629, 0.625215, 15.932200, 0.002985
1794, 27.996860, -4.799819, 0.056321, 1.053522, -0.310108, 4.654435, 13.206980, 359.985800
1795, -27.375530, -4.799842, 0.065890, 1.051701, -0.311733, 5.077574, 15.450890, 0.028037
1796, -27.988140, -4.792075, 0.075398, 1.051993, -0.314769, 5.009796, 17.764020, 0.029504
1797, 27.999940, -4.799977, 0.060759, 1.052121, -0.310683, 4.980039, 14.240270, 359.968000
1798, -2.876316, -3.527110, 0.053200, 1.056043, -0.308417, 4.067523, 12.414210, 359.982300
1799, 27.998720, -4.704629, 0.039267, 1.054016, -0.306858, 4.539567, 9.170501, 359.973200
1800, 10.379380, 13.181190, 0.033270, 1.093840, -0.297877, 355.313100, 7.514181, -0.001138
1801, 19.669100, 12.338040, 0.024622, 1.122842, -0.315075, 348.322300, 5.979840, 0.025963
1802, 27.014500, 13.199990, 0.013116, 1.128359, -0.317045, 346.936100, 3.219509, 0.068080
1803, -27.992900, -4.800000, 0.019964, 1.086940, -0.318983, 356.561200, 4.937199, 359.988700
1804, -26.700650, 2.855865, 0.032131, 1.080502, -0.305338, 358.308100, 7.478722, 359.994100
1805, -3.396399, 13.199370, 0.028677, 1.114416, -0.308207, 350.275200, 6.760526, 0.014527
1806, -27.461370, -1.281467, 0.033489, 1.087927, -0.316712, 356.580100, 8.165606, 359.990400
1807, -16.106210, 13.085580, 0.039829, 1.109797, -0.307064, 351.389000, 9.307132, 359.982900
1808, 19.901350, 12.272360, 0.029728, 1.124665, -0.317142, 347.823800, 7.271111, 0.044293
1809, -27.961990, -4.669550, 0.035914, 1.084362, -0.319960, 357.205700, 8.869788, 359.988100
1810, 8.110426, 9.411619, 0.031403, 1.097354, -0.304017, 354.309400, 7.271829, 0.007329
1811, -27.999990, 3.336123, 0.038856, 1.093378, -0.312707, 355.311200, 9.295910, 359.981500
1812, -19.133750, 2.492780, 0.044190, 1.084753, -0.310215, 357.358000, 10.437540, 359.991400
1813, 27.984180, 2.170292, 0.031073, 1.082105, -0.307228, 357.983300, 7.290249, 0.014042
1814, 25.839600, -4.777866, 0.022036, 1.060520, -0.307287, 3.022774, 5.185532, -0.001722
1815, -21.525230, 12.134380, 0.028450, 1.095232, -0.298913, 354.826700, 6.461706, -0.002732
1816, -27.998690, -4.706656, 0.033496, 1.074670, -0.315208, 359.606000, 8.115796, 359.992500
1817, -28.000000, -4.796404, 0.040449, 1.053871, -0.307094, 4.546265, 9.450030, 0.007942
1818, -4.728142, -4.183913, 0.037132, 1.053272, -0.305139, 4.703045, 8.619327, 359.991700
1819, 28.000000, -4.771453, 0.022543, 1.052742, -0.304253, 4.833128, 5.239623, 359.968900
1820, 27.844780, -4.698690, 0.007984, 1.052477, -0.303188, 4.896317, 1.852772, 359.964600
1821, 28.000000, 13.199780, -0.000684, 1.093204, -0.295365, 355.493700, 359.846100, -0.002615
1822, -25.366080, 8.919234, 0.006598, 1.112544, -0.312366, 350.826900, 1.590489, 359.966500
1823, -19.259020, 13.200000, 0.014794, 1.124295, -0.314092, 347.932600, 3.587595, 359.964800
1824, -27.884690, -4.770022, 0.020948, 1.085413, -0.318291, 357.012700, 5.163881, 359.987900
1825, 23.527030, -4.789690, 0.016331, 1.055070, -0.304699, 4.254124, 3.807270, 359.993700
1826, 25.167290, -4.504489, 0.004671, 1.051962, -0.302265, 5.003548, 1.080509, 359.969100
1827, -14.511850, -4.796959, 0.015123, 1.052130, -0.303438, 4.973938, 3.507654, 0.027274
1828, -15.026330, 13.052780, 0.021946, 1.092807, -0.296241, 355.588200, 4.940617, 0.002162
1829, 27.982210, -2.552457, 0.012470, 1.078806, -0.311703, 358.802900, 2.993984, 0.009399
1830, -23.949890, -4.799592, 0.018392, 1.055911, -0.305187, 4.118426, 4.294300, 0.006373
1831, 22.385230, -4.797707, 0.007537, 1.051461, -0.302698, 5.139154, 1.745492, 359.972400
1832, -27.999980, 13.187380, 0.016203, 1.092444, -0.295470, 355.678900, 3.641061, -0.000662
1833, 27.621590, -4.799999, 0.007577, 1.074324, -0.312850, 359.811900, 1.828890, 0.006369
1834, -20.762170, 5.867055, 0.014123, 1.080970, -0.300270, 358.248000, 3.235497, -0.000835
1835, 10.867600, -4.792125, 0.008530, 1.063431, -0.307765, 2.346769, 2.015908, -0.000492
1836, 26.882260, -3.219785, -0.001747, 1.057230, -0.302447, 3.792516, 359.596300, 359.979200
1837, 28.000000, -4.799855, -0.014042, 1.053594, -0.303933, 4.638259, 356.735800, 359.977500
1838, -12.834670, -4.799586, -0.003256, 1.052069, -0.303036, 4.992285, 359.244300, 0.027056
1839, 19.285890, 1.203414, -0.011580, 1.070466, -0.301592, 0.702601, 357.332200, -0.004083
1840, -27.944640, 2.204042, -0.001440, 1.081113, -0.305006, 358.217700, 359.663500, 359.993900
1841, -27.978990, -4.772012, 0.004963, 1.066381, -0.308718, 1.650668, 1.177915, -0.001360
1842, 26.623190, -4.312562, -0.003357, 1.054510, -0.303169, 4.424439, 359.221300, 359.985600
1843, 12.831880, 6.422621, -0.009256, 1.085149, -0.300190, 357.255500, 357.879000, -0.000272
1844, 14.305680, -4.780293, -0.013874, 1.066093, -0.309467, 1.717830, 356.700100, 0.001004
1845, 26.820600, 12.779090, -0.021071, 1.097839, -0.298796, 354.210700, 355.207200, 0.003853
1846, 4.120819, -4.463674, -0.019302, 1.076524, -0.314028, 359.168600, 355.325700, -0.000526
1847, -21.005620, 12.601090, -0.013031, 1.101737, -0.300438, 353.305100, 357.012300, 359.993500
